url,label
http://security-confirm.yu0utbe.shop/update-verify/53GRx,1
https://support.microsoft.com/recover,0
http://135.205.109.123/billing-verify?session=FyQk8RCQ,1
https://api.dropbox.com/account,0
https://microsoft.com/settings?ref=app&t=jB6nBv,0
http://10gin-auth.supp0rt.click/appleid/confirm?id=IWxHwqFEg8,1
https://twitter.com/?ref=email&t=WoukdT,0
http://10gin-update.supp0rt.xyz/appleid/confirm?id=QjTfTpMjZr,1
http://247.163.2.206/update-secure?session=DLfqwLS5,1
https://zoom.us/profile,0
https://metu.edu.tr/account?ref=app&t=4HZKjh,0
https://id.x.com/announcements,0
http://10gsin-confirm.supp0rt.buzz/appleid/invoice?id=Etb6F7nvdE,1
https://amazon.com/settings,0
http://247.74.83.74/reset-verify?session=4fJHS64k,1
https://microsoft.com/subscriptions,0
http://security-update.micr0s0ft.top/invoice-billing/myJI9,1
http://54.98.149.26/login-login?session=LqIoDMwE,1
https://vakifbank.com.tr/login?ref=email&t=MEBdqi,0
http://auth.securhe-10gin.net:8080/@billing/mRtv5X,1
http://10gsin-support.suupp0rt.rest/appleid/account?id=OVzNEMr7DX,1
http://helpdesk-billing.g001ge.cn/confirm-confirm/YKvSN,1
https://zoom.us/oauth2/authorize,0
https://id.microsoft.com/account,0
https://bankofamerica.com/account?ref=home&t=XAdx9G,0
https://linkedin.com/session/new,0
https://netflix.com/help,0
http://171.190.169.190/secure-update?session=aiaEvGYq,1
http://confirm-verify.micr0hs0tf.info/unlock-unlock/mgs6u,1
http://pay-account.b1ng.gq/secure-login/9EUk4,1
https://accounts.spotify.com/support,0
https://vakifbank.com.tr/oauth2/authorize,0
http://206.124.203.197/auth-login?session=KTVRgiDo,1
https://api.vakifbank.com.tr/subscriptions,0
http://10gin-confirm.spupf0rt.link/appleid/confirm?id=4rBjMMOE2D,1
https://ziraatbank.com.tr/profile?ref=email&t=0gVZ2c,0
https://ziraatbank.com.tr/about,0
http://reset-confirm.b1ng.top/reset-reset/AE86P,1
https://outlook.com/privacy,0
https://zoom.us/about,0
https://support.github.com/announcements?ref=home&t=aUkxRF,0
https://support.stackoverflow.com/oauth2/authorize?ref=home&t=DUd7ne,0
https://login.dropbox.com/contact?ref=app&t=Awwln6,0
https://stackoverflow.com/privacy,0
http://10gin-customer.supp0rt.rest/appleid/reset?id=8j6B6knlce,1
https://gmail.com/security,0
https://outlook.com/session/new?ref=email&t=NXKveC,0
http://99.49.50.135/reset-confirm?session=J6IIUVJP,1
https://amazon.com/recover,0
https://support.wikipedia.org/dashboard?ref=home&t=rEHS2J,0
http://142.147.95.120/billing-secure?session=Lft9SGVZ,1
http://10giln-customer.supp0rt.cn/appleid/verify?id=Kan56yrSVA,1
http://service.seucre-10gin.net:8080/@billing/urO7Ol,1
http://10pgin-update.suppr0t.gq/appleid/billing?id=HtEp1cgknp,1
https://vakifbank.com.tr/support,0
http://10gin-update.supp0rt.gq/appleid/verify?id=LqO8JodDGS,1
http://249.82.165.19/invoice-invoice?session=Qv2WNl7A,1
https://metu.edu.tr/account,0
http://account-customer.amaz0n.buzz/auth-billing/c8RYK,1
https://gmail.com/dashboard?ref=home&t=Ixp07L,0
https://isbank.com.tr/settings,0
http://10gin-account.supp0rt.ml/appleid/login?id=LInV5p7ByT,1
http://10gin-confirm.supp0rt.cn/appleid/reset?id=jCufdXIJoq,1
https://support.wikipedia.org/signin,0
http://10xgin-security.spup0rt.top/appleid/update?id=wOc2pHd9PO,1
http://254.158.190.216/account-unlock?session=uZHRsYwP,1
http://update-reset.y0utubeu.top/update-update/GoMpv,1
http://10gin-confirm.supp0rt.xyz/appleid/confirm?id=Cjl2VbOM63,1
http://177.30.107.114/auth-update?session=HDjRNsPP,1
http://helpdesk-reset.paytpa1.xyz/login-invoice/BMsKJ,1
https://twitter.com/billing,0
http://pay.specure-10gin.org:8888/@billing/sRllvT,1
http://update.seumcre-10gin.org:82/@billing/ywf6BV,1
https://linkedin.com/subscriptions,0
https://support.vakifbank.com.tr/subscriptions,0
http://reset.secure-10gin.org:82/@billing/HNSVIK,1
http://support.seucre-10gin.com:8888/@verify/QtuNc6,1
http://10gin-auth.supp0rt.ru/appleid/reset?id=WxscHjFndT,1
https://support.gmail.com/profile,0
http://10gin-reset.suipp0rt.xyz/appleid/confirm?id=mpMjg5PPMV,1
http://38.151.181.235/secure-update?session=017x6ygs,1
https://login.zoom.us/subscriptions,0
https://dropbox.com/account,0
https://ziraatbank.com.tr/contact?ref=app&t=elKPoh,0
https://turkiye.gov.tr/security,0
http://account.saecure-10gin.com:82/@verify/wBM2fY,1
https://microsoft.com/login,0
http://customer-update.amaz0sn.click/update-auth/jJK7g,1
http://helpdesk-verify.y0uubcte.click/auth-login/vtKbs,1
https://turkiye.gov.tr/session/new,0
https://dropbox.com/?ref=app&t=V5vliO,0
https://isbank.com.tr/profile,0
http://update-service.g00g1e.xyz/verify-billing/q3HOj,1
https://linkedin.com/security,0
https://vakifbank.com.tr/privacy,0
http://186.26.232.66/reset-confirm?session=C8qdY20w,1
https://api.bankofamerica.com/about,0
http://service-support.amazo0n.cn/verify-account/nj6LA,1
http://pay-service.y0futube.ml/update-reset/oYSDD,1
http://support.secrue-10gin.org:81/@auth/pXs7NA,1
https://hsbc.com.tr/signin,0
http://73.83.105.165/login-update?session=fOc6lbgl,1
https://www.linkedin.com/oauth2/authorize,0
http://service.secure-10gin.net:8888/@billing/4Vq78C,1
http://pay-account.gz00g1e.click/invoice-auth/vlQwX,1
https://api.zoom.us/profile,0
https://github.com/billing,0
http://reset-helpdesk.netf11x.buzz/unlock-update/rWELW,1
https://www.microsoft.com/profile?ref=home&t=UjrnvQ,0
https://support.github.com/session/new?ref=home&t=NLbWph,0
http://79.188.177.76/secure-secure?session=T66y97cL,1
http://account-helpdesk.b1nrg.link/confirm-confirm/Pus6M,1
http://reset.segcure-10gin.org:8888/@auth/f0Yh6d,1
http://99.36.108.52/reset-billing?session=p9HbxSDW,1
http://signin-verify.netf11x.ml/billing-account/z0lrN,1
http://helpdesk-customer.netf11x.top/invoice-account/YHCWF,1
http://41.188.243.112/reset-invoice?session=Ok8R5WnK,1
http://service.sercure-01gin.com:81/@verify/bzVV8O,1
http://update.secur-e10gin.net:8888/@auth/w6AQOf,1
https://chase.com/?ref=email&t=ZJO1BE,0
http://update.secure-10gin.net:8000/@auth/sLRDly,1
http://pay.seucre-10xgin.net:81/@billing/YxXBc3,1
https://www.vakifbank.com.tr/account,0
http://auth.secure-10gni.net:8000/@billing/vk3UQr,1
http://172.117.244.88/login-verify?session=Y0uVLSwC,1
https://twitter.com/billing?ref=home&t=Ra5HSU,0
https://hsbc.com.tr/billing?ref=home&t=Zf2pCL,0
http://login-signin.yu0tucbue.top/billing-confirm/q2eeb,1
https://metu.edu.tr/recover,0
http://99.109.48.125/reset-billing?session=QO9IEitB,1
https://youtube.com/home?ref=home&t=MFCIX3,0
https://x.com/announcements,0
https://wikipedia.org/?ref=app&t=nAvwSW,0
https://spotify.com/login?ref=app&t=dfBALz,0
https://www.gmail.com/subscriptions,0
http://172.53.133.233/login-auth?session=DCc8uRGZ,1
http://security-support.b1ng.link/verify-auth/fZMDg,1
http://158.112.163.110/auth-auth?session=7xcmxatZ,1
http://10gin-confirm.supp0tr.link/appleid/confirm?id=QND6wskOIs,1
https://metu.edu.tr/contact,0
https://github.com/billing,0
http://10gin-auth.suppe0rt.link/appleid/update?id=o8k2fRN2Bq,1
http://update.secure1-0ngin.net:82/@auth/SOZneM,1
http://10gin-customer.suppr0t.top/appleid/secure?id=D6axBquKJq,1
http://account.secure-10gin.com:8080/@auth/dmRqC6,1
https://gmail.com/,0
http://service-signin.b1ng.ml/invoice-auth/IVU7C,1
http://131.115.208.15/invoice-secure?session=FCdCYSyY,1
http://update-pay.y0utuubpe.gq/verify-verify/gWCh1,1
https://stackoverflow.com/home?ref=email&t=tHioRR,0
http://21.125.86.162/secure-login?session=NaqVkVEV,1
https://isbank.com.tr/home,0
https://gmail.com/support,0
http://signin.sceure-p10gin.net:82/@verify/LtST18,1
http://pay-service.neatf11x.xyz/verify-account/d9GV9,1
http://verify-login.y0uublte.ml/verify-login/aO0Tg,1
https://accounts.netflix.com/oauth2/authorize,0
http://billing.secure-01tgin.com:81/@billing/5FDEkU,1
https://ziraatbank.com.tr/?ref=home&t=zpPwIv,0
http://165.215.100.169/invoice-billing?session=MKdnSa5O,1
http://169.57.1.88/login-reset?session=7sGRckiS,1
http://10gin-account.suipp0rt.xyz/appleid/login?id=O50fSlqPL2,1
http://190.232.186.89/confirm-auth?session=40ilMphP,1
http://billing-verify.ntef11x.gq/login-update/Xy8ZE,1
https://stackoverflow.com/about?ref=home&t=tU6QlT,0
https://cloudflare.com/login,0
http://10gin-confirm.supp0rt.gq/appleid/invoice?id=Gtk4vvVSNQ,1
https://accounts.chase.com/signin,0
https://hsbc.com.tr/security,0
http://helpdesk-customer.paypa1.ml/login-verify/goeLM,1
https://m.hsbc.com.tr/privacy,0
https://cloudflare.com/home?ref=home&t=7k6CQw,0
https://bankofamerica.com/recover?ref=email&t=sy3ZHT,0
http://18.26.153.9/invoice-unlock?session=P2pcBHUW,1
https://m.hsbc.com.tr/billing,0
https://microsoft.com/billing,0
https://cloudflare.com/session/new?ref=home&t=5WMO5A,0
http://117.3.95.52/account-unlock?session=WTpw89WT,1
http://10gin-customer.sugp0prt.link/appleid/verify?id=V6Y4FJJfCj,1
http://auth-service.paypa1.buzz/secure-reset/xisEd,1
http://update-account.yk0utubue.shop/billing-update/q8MEF,1
http://1q0gin-security.supp0rht.link/appleid/billing?id=30pNIhsHFk,1
https://metu.edu.tr/account,0
http://164.75.251.21/invoice-update?session=tyEOfHl2,1
https://microsoft.com/login,0
https://id.bankofamerica.com/contact,0
http://confirm-reset.g00g1e.top/reset-account/j5qOp,1
http://214.68.64.74/update-auth?session=PYe5Dv3q,1
https://dropbox.com/security?ref=home&t=DM6uLO,0
https://bankofamerica.com/,0
https://stackoverflow.com/settings?ref=app&t=eaBKso,0
https://api.twitter.com/account,0
http://29.85.42.188/invoice-reset?session=plTXJUk1,1
https://support.isbank.com.tr/home,0
http://10gin-verify.supp0rt.shop/appleid/auth?id=YGbjPmUjrp,1
http://customer-auth.paxyp1a.xyz/billing-billing/UIM9R,1
https://x.com/home,0
http://confirm.seucre-10gin.net:82/@auth/nyuIRR,1
https://api.zoom.us/home,0
http://106.155.180.227/billing-account?session=0HtTInnS,1
https://chase.com/profile,0
http://17.240.225.122/billing-verify?session=byVfqjO2,1
https://wikipedia.org/oauth2/authorize,0
https://live.com/recover,0
http://customer-security.amaz0n.link/verify-invoice/gz7h6,1
https://live.com/announcements?ref=email&t=nBow8w,0
https://api.turkiye.gov.tr/account,0
http://96.31.129.173/verify-secure?session=nFcy21Vt,1
https://ziraatbank.com.tr/about,0
http://account.secrure-10gin.net:8000/@verify/OHL53I,1
https://stackoverflow.com/,0
http://helpdesk.securxe-10gin.net:8080/@verify/TLfB4z,1
https://wikipedia.org/security,0
http://14.102.129.96/confirm-auth?session=9xb50OXi,1
https://api.zoom.us/home,0
https://gmail.com/session/new,0
http://10gin-billing.spup0rt.click/appleid/secure?id=2TVwyJmIeF,1
https://apple.com/recover?ref=email&t=YICtu8,0
https://m.vakifbank.com.tr/recover,0
https://m.gitlab.com/contact,0
http://15.60.155.57/verify-billing?session=DuMXvlX1,1
http://10gin-billing.supp0rt.click/appleid/billing?id=4UXZVQKWGG,1
https://x.com/billing,0
http://pay-reset.g00g1e.shop/billing-auth/9HpUl,1
https://wikipedia.org/oauth2/authorize,0
https://stackoverflow.com/support,0
https://github.com/account,0
http://signin.secure-10gin.org:81/@auth/8yXv6U,1
http://helpdesk.secure-01gin.com:82/@verify/Q0O1Vf,1
http://213.106.154.37/unlock-secure?session=MFkQ5Kex,1
https://login.vakifbank.com.tr/contact,0
https://accounts.microsoft.com/,0
http://180.193.96.94/auth-account?session=BJ8QYSXI,1
https://slack.com/help,0
http://confirm.secure-10gin.org:82/@billing/6ZY8Hk,1
http://218.156.174.201/invoice-verify?session=hoOw6cjB,1
https://live.com/session/new,0
https://dropbox.com/login?ref=email&t=KZ5BDs,0
https://discord.com/dashboard,0
http://signin-login.payp1a.gq/secure-secure/pSZVP,1
http://154.131.133.179/confirm-unlock?session=kcoaj9Wv,1
http://5.52.134.221/billing-reset?session=AjfDMcWF,1
https://youtube.com/about,0
https://id.github.com/dashboard?ref=email&t=y4CqpI,0
https://gmail.com/oauth2/authorize?ref=app&t=5MPh3F,0
http://246.104.154.249/unlock-reset?session=bSPrfB91,1
https://spotify.com/support?ref=home&t=YoWWKr,0
http://update-auth.payap1.click/reset-update/RaDio,1
http://security-security.netf11x.ru/secure-confirm/P6Rek,1
http://customer-helpdesk.netfq11x.click/login-billing/ao78Q,1
http://199.209.193.224/secure-reset?session=9iGaOBSM,1
https://zoom.us/help,0
http://support.secure1-0gin.net:82/@verify/exTgt2,1
https://amazon.com/account,0
https://discord.com/billing,0


